#-----------------------------------------------------------------------------
# Date d'extraction : 27/12/2025 - 19h01 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP2.6 : Emissions maîtrisées
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     ATAV : Ecart de température moyenne journalière (°C)
#     APN20MM : Ecart de nombre de jours de fortes précipitations (jour(s))
#     AFF98 : Ecart de nombre de jours de vent fort (jour(s))
#     ARRR : Ecart relatif de cumul de précipitation
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;ATAV;APN20MM;AFF98;ARRR;
#-----------------------------------------------------------------------------
Point;Latitude;Longitude;Contexte;Période;ATAV;APN20MM;AFF98;ARRR;
8677;45.8322;5.3747;RCP2.6;H1;1.41;0;0.1;0.02;
8678;45.8294;5.4775;RCP2.6;H1;1.55;1;-0.23;0.04;
8679;45.8265;5.5804;RCP2.6;H1;1.54;2;0.4;0.04;
8680;45.8235;5.6833;RCP2.6;H1;1.53;2;1.44;0.05;
8681;45.8204;5.7861;RCP2.6;H1;1.54;0;1.8;0.06;
8682;45.8172;5.8889;RCP2.6;H1;1.42;0;2.13;0.05;
8683;45.8139;5.9918;RCP2.6;H1;1.43;0;-0.97;0.05;
8684;45.8105;6.0946;RCP2.6;H1;1.5;2;-1.13;0.05;
8685;45.807;6.1974;RCP2.6;H1;1.47;0;-0.97;0.06;
8686;45.8034;6.3002;RCP2.6;H1;1.38;1;-0.67;0.04;
8687;45.7997;6.4029;RCP2.6;H1;1.38;0;-1;0.05;
8688;45.796;6.5057;RCP2.6;H1;1.35;0;-1.34;0.04;
8689;45.7921;6.6084;RCP2.6;H1;1.4;0;-0.8;-0;
8690;45.7882;6.7112;RCP2.6;H1;1.26;-1;-0.67;0.01;
8691;45.7841;6.8139;RCP2.6;H1;0;0;0;0.02;
8755;45.8857;-1.3235;RCP2.6;H1;0;0;0;0.05;
8756;45.889;-1.2205;RCP2.6;H1;1.15;1;0.77;0.05;
8757;45.8922;-1.1175;RCP2.6;H1;1.15;1;0.8;0.05;
8758;45.8954;-1.0146;RCP2.6;H1;1.12;1;0.7;0.05;
8759;45.8984;-0.9116;RCP2.6;H1;1.23;1;1.67;0.05;
8760;45.9013;-0.8086;RCP2.6;H1;1.24;1;1.5;0.04;
8761;45.9041;-0.7056;RCP2.6;H1;1.21;1;1.26;0.05;
8762;45.9069;-0.6025;RCP2.6;H1;1.21;2;1.37;0.05;
8763;45.9095;-0.4995;RCP2.6;H1;1.23;1;1.43;0.05;
8764;45.9121;-0.3965;RCP2.6;H1;1.22;1;1.76;0.05;
8765;45.9145;-0.2934;RCP2.6;H1;1.21;1;2;0.05;
8766;45.9169;-0.1903;RCP2.6;H1;1.22;2;2.04;0.06;
8767;45.9192;-0.0873;RCP2.6;H1;1.27;2;2.3;0.06;
8768;45.9213;0.0158;RCP2.6;H1;1.27;2;2.3;0.06;
8769;45.9234;0.1189;RCP2.6;H1;1.26;2;2.17;0.06;
8770;45.9254;0.222;RCP2.6;H1;1.26;2;2.24;0.06;
8771;45.9273;0.3251;RCP2.6;H1;1.26;2;1.74;0.06;
8772;45.9291;0.4282;RCP2.6;H1;1.25;2;0.97;0.05;
8773;45.9308;0.5313;RCP2.6;H1;1.25;0;1.44;0.04;
8774;45.9324;0.6344;RCP2.6;H1;1.26;1;0.97;0.04;
8775;45.9339;0.7376;RCP2.6;H1;1.26;1;0.64;0.05;
8776;45.9353;0.8407;RCP2.6;H1;1.25;1;0.74;0.05;
8777;45.9366;0.9438;RCP2.6;H1;1.25;1;0.8;0.06;
8778;45.9379;1.047;RCP2.6;H1;1.26;1;0.6;0.06;
8779;45.939;1.1501;RCP2.6;H1;1.27;2;0.84;0.05;
8780;45.94;1.2533;RCP2.6;H1;1.27;1;0.94;0.04;
8781;45.941;1.3564;RCP2.6;H1;1.26;2;0.9;0.04;
8782;45.9418;1.4596;RCP2.6;H1;1.27;0;0.44;0.04;
8783;45.9426;1.5628;RCP2.6;H1;1.25;1;0.47;0.05;
8784;45.9432;1.6659;RCP2.6;H1;1.26;1;0.2;0.04;
8785;45.9438;1.7691;RCP2.6;H1;1.25;2;0.1;0.04;
8786;45.9443;1.8723;RCP2.6;H1;1.26;1;-0.06;0.05;
8787;45.9447;1.9754;RCP2.6;H1;1.28;1;0.1;0.04;
8788;45.9449;2.0786;RCP2.6;H1;1.28;0;0.37;0.03;
8789;45.9451;2.1818;RCP2.6;H1;1.25;1;0.34;0.05;
8790;45.9452;2.285;RCP2.6;H1;1.26;1;0.33;0.05;
8791;45.9452;2.3881;RCP2.6;H1;1.23;1;0;0.05;
8792;45.9451;2.4913;RCP2.6;H1;1.23;1;0.04;0.05;
8793;45.945;2.5945;RCP2.6;H1;1.25;1;-0.2;0.05;
8794;45.9447;2.6976;RCP2.6;H1;1.26;1;-0.6;0.06;
8795;45.9443;2.8008;RCP2.6;H1;1.26;1;-0.67;0.06;
8796;45.9438;2.904;RCP2.6;H1;1.28;2;-0.3;0.07;
8797;45.9433;3.0072;RCP2.6;H1;1.32;2;-0.07;0.06;
8798;45.9426;3.1103;RCP2.6;H1;1.36;1;-0.73;0.06;
8799;45.9418;3.2135;RCP2.6;H1;1.37;1;0.17;0.05;
8800;45.941;3.3166;RCP2.6;H1;1.35;1;0.2;0.06;
8801;45.94;3.4198;RCP2.6;H1;1.38;1;-0.13;0.07;
8802;45.939;3.523;RCP2.6;H1;1.32;2;0;0.07;
8803;45.9379;3.6261;RCP2.6;H1;1.28;3;-0.24;0.08;
8804;45.9366;3.7292;RCP2.6;H1;1.33;4;-0.17;0.09;
8805;45.9353;3.8324;RCP2.6;H1;1.36;2;-0.77;0.08;
8806;45.9339;3.9355;RCP2.6;H1;1.37;2;-0.83;0.08;
8807;45.9324;4.0386;RCP2.6;H1;1.4;0;0.43;0.06;
8808;45.9308;4.1418;RCP2.6;H1;1.36;1;0.34;0.08;
8809;45.9291;4.2449;RCP2.6;H1;1.37;2;-0.07;0.08;
8810;45.9273;4.348;RCP2.6;H1;1.4;3;0.3;0.1;
8811;45.9254;4.4511;RCP2.6;H1;1.46;2;-0.34;0.08;
8812;45.9234;4.5542;RCP2.6;H1;1.43;1;0.2;0.08;
8813;45.9214;4.6573;RCP2.6;H1;1.43;1;0.27;0.07;
8814;45.9192;4.7604;RCP2.6;H1;1.37;2;0.6;0.07;
8815;45.9169;4.8634;RCP2.6;H1;1.41;2;0.74;0.07;
8816;45.9146;4.9665;RCP2.6;H1;1.42;2;0.83;0.06;
8817;45.9121;5.0695;RCP2.6;H1;1.42;2;0.8;0.06;
8818;45.9096;5.1726;RCP2.6;H1;1.42;1;0.44;0.04;
8819;45.9069;5.2756;RCP2.6;H1;1.43;0;0.16;0.02;
8820;45.9042;5.3786;RCP2.6;H1;1.48;1;0.14;0.04;
8821;45.9013;5.4817;RCP2.6;H1;1.55;1;-0.23;0.03;
8822;45.8984;5.5847;RCP2.6;H1;1.56;3;0.27;0.05;
8823;45.8954;5.6877;RCP2.6;H1;1.54;2;0.8;0.06;
8824;45.8923;5.7906;RCP2.6;H1;1.52;1;2.03;0.04;
8825;45.8891;5.8936;RCP2.6;H1;1.46;1;2.1;0.04;
8826;45.8858;5.9966;RCP2.6;H1;1.49;0;1.76;0.05;
8827;45.8824;6.0995;RCP2.6;H1;1.4;1;0.23;0.06;
8828;45.8789;6.2024;RCP2.6;H1;1.42;1;0.9;0.05;
8829;45.8753;6.3054;RCP2.6;H1;1.37;1;-0.8;0.04;
8830;45.8716;6.4083;RCP2.6;H1;1.39;0;-0.97;0.04;
8831;45.8678;6.5111;RCP2.6;H1;1.36;0;-1.3;0.03;
8832;45.864;6.614;RCP2.6;H1;1.39;-1;-1.27;0;
8833;45.86;6.7169;RCP2.6;H1;1.27;1;-0.67;0.01;
8834;45.856;6.8197;RCP2.6;H1;1.21;-1;-0.2;0.02;
8835;45.8518;6.9226;RCP2.6;H1;0;0;0;0.03;
8836;45.8476;7.0254;RCP2.6;H1;0;0;0;0.02;
8898;45.9576;-1.3283;RCP2.6;H1;1.15;1;0.73;0.05;
8899;45.9609;-1.2252;RCP2.6;H1;1.15;1;0.7;0.05;
8900;45.9641;-1.1221;RCP2.6;H1;0;0;0;0.05;
8901;45.9673;-1.019;RCP2.6;H1;1.11;1;0.7;0.05;
8902;45.9703;-0.9158;RCP2.6;H1;1.21;1;1.03;0.06;
8903;45.9732;-0.8127;RCP2.6;H1;1.2;1;1;0.06;
8904;45.9761;-0.7095;RCP2.6;H1;1.2;2;0.87;0.05;
8905;45.9788;-0.6064;RCP2.6;H1;1.2;2;1.04;0.05;
8906;45.9814;-0.5032;RCP2.6;H1;1.21;1;1.47;0.05;
8907;45.984;-0.4;RCP2.6;H1;1.22;1;1.5;0.05;
8908;45.9865;-0.2969;RCP2.6;H1;1.22;1;2.03;0.05;
8909;45.9888;-0.1937;RCP2.6;H1;1.23;1;2.47;0.06;
8910;45.9911;-0.0904;RCP2.6;H1;1.27;2;1.97;0.05;
8911;45.9933;0.0128;RCP2.6;H1;1.26;2;2.27;0.06;
8912;45.9953;0.116;RCP2.6;H1;1.25;2;2.44;0.06;
8913;45.9973;0.2192;RCP2.6;H1;1.25;1;1.7;0.05;
8914;45.9992;0.3225;RCP2.6;H1;1.25;1;1.74;0.05;
8915;46.001;0.4257;RCP2.6;H1;1.24;2;1.46;0.05;
8916;46.0027;0.529;RCP2.6;H1;1.24;2;1.66;0.04;
8917;46.0043;0.6322;RCP2.6;H1;1.25;1;1.47;0.04;
8918;46.0058;0.7355;RCP2.6;H1;1.25;1;1.03;0.05;
8919;46.0073;0.8387;RCP2.6;H1;1.26;2;1.03;0.05;
8920;46.0086;0.942;RCP2.6;H1;1.29;1;1.33;0.06;
8921;46.0098;1.0453;RCP2.6;H1;1.27;1;0.67;0.05;
8922;46.011;1.1486;RCP2.6;H1;1.27;2;0.63;0.05;
8923;46.012;1.2519;RCP2.6;H1;1.27;1;0.33;0.04;
8924;46.0129;1.3552;RCP2.6;H1;1.28;0;0.73;0.04;
8925;46.0138;1.4585;RCP2.6;H1;1.28;1;0.63;0.04;
8926;46.0146;1.5617;RCP2.6;H1;1.27;1;0.3;0.05;
8927;46.0152;1.6651;RCP2.6;H1;1.26;1;0.17;0.04;
8928;46.0158;1.7684;RCP2.6;H1;1.25;1;-0.13;0.05;
8929;46.0163;1.8717;RCP2.6;H1;1.27;1;-0.03;0.04;
8930;46.0166;1.975;RCP2.6;H1;1.29;1;0.06;0.04;
8931;46.0169;2.0783;RCP2.6;H1;1.27;1;0.33;0.05;
8932;46.0171;2.1816;RCP2.6;H1;1.27;1;0.33;0.06;
8933;46.0172;2.2849;RCP2.6;H1;1.27;1;0.3;0.06;
8934;46.0172;2.3882;RCP2.6;H1;1.26;1;0.3;0.07;
8935;46.0171;2.4915;RCP2.6;H1;1.25;2;-0.16;0.07;
8936;46.0169;2.5948;RCP2.6;H1;1.25;2;-0.47;0.06;
8937;46.0166;2.6981;RCP2.6;H1;1.25;1;-0.73;0.06;
8938;46.0163;2.8014;RCP2.6;H1;1.26;1;-0.67;0.06;
8939;46.0158;2.9047;RCP2.6;H1;1.29;1;-0.54;0.06;
8940;46.0152;3.008;RCP2.6;H1;1.32;1;-0.47;0.06;
8941;46.0146;3.1113;RCP2.6;H1;1.35;0;-0.5;0.06;
8942;46.0138;3.2146;RCP2.6;H1;1.37;1;-0.2;0.07;
8943;46.013;3.3179;RCP2.6;H1;1.38;1;0.3;0.07;
8944;46.012;3.4212;RCP2.6;H1;1.37;1;0.16;0.07;
8945;46.011;3.5245;RCP2.6;H1;1.3;1;-0.06;0.09;
8946;46.0098;3.6278;RCP2.6;H1;1.31;4;0;0.09;
8947;46.0086;3.7311;RCP2.6;H1;1.3;4;0.1;0.09;
8948;46.0073;3.8343;RCP2.6;H1;1.33;3;-1.17;0.09;
8949;46.0059;3.9376;RCP2.6;H1;1.37;2;-0.43;0.09;
8950;46.0044;4.0409;RCP2.6;H1;1.4;1;0.4;0.07;
8951;46.0027;4.1441;RCP2.6;H1;1.34;1;0.27;0.08;
8952;46.001;4.2474;RCP2.6;H1;1.36;1;-0.4;0.08;
8953;45.9993;4.3506;RCP2.6;H1;1.39;3;0.4;0.09;
8954;45.9974;4.4539;RCP2.6;H1;1.47;2;-0.4;0.08;
8955;45.9954;4.5571;RCP2.6;H1;1.46;2;-0.37;0.08;
8956;45.9933;4.6603;RCP2.6;H1;1.42;1;0.4;0.07;
8957;45.9911;4.7635;RCP2.6;H1;1.41;1;0.77;0.07;
8958;45.9889;4.8667;RCP2.6;H1;1.43;1;0.87;0.07;
8959;45.9865;4.9699;RCP2.6;H1;1.42;0;0.77;0.06;
8960;45.984;5.0731;RCP2.6;H1;1.42;1;0.7;0.06;
8961;45.9815;5.1763;RCP2.6;H1;1.4;1;0.67;0.05;
8962;45.9788;5.2795;RCP2.6;H1;1.38;0;0;0.03;
8963;45.9761;5.3826;RCP2.6;H1;1.43;1;0;0.04;
8964;45.9733;5.4858;RCP2.6;H1;1.41;1;-0.23;0.03;
8965;45.9703;5.5889;RCP2.6;H1;1.5;2;-0.03;0.05;
8966;45.9673;5.6921;RCP2.6;H1;1.48;1;0.47;0.04;
8967;45.9642;5.7952;RCP2.6;H1;1.5;1;1.77;0.05;
8968;45.961;5.8983;RCP2.6;H1;1.45;1;1.97;0.04;
8969;45.9577;6.0014;RCP2.6;H1;1.51;1;1.63;0.06;
8970;45.9543;6.1044;RCP2.6;H1;1.41;1;0.4;0.06;
8971;45.9508;6.2075;RCP2.6;H1;1.44;1;0.77;0.05;
8972;45.9472;6.3106;RCP2.6;H1;1.42;1;-0.7;0.03;
8973;45.9435;6.4136;RCP2.6;H1;1.37;2;-1.53;0.06;
8974;45.9397;6.5166;RCP2.6;H1;1.4;3;-1.43;0.05;
8975;45.9358;6.6196;RCP2.6;H1;1.38;1;-0.8;0.03;
8976;45.9319;6.7226;RCP2.6;H1;1.37;1;0.23;0.02;
8977;45.9278;6.8256;RCP2.6;H1;1.33;1;-0.86;0.02;
8978;45.9237;6.9286;RCP2.6;H1;1.53;-1;-0.8;0.01;
8979;45.9194;7.0315;RCP2.6;H1;0;0;0;0.03;
9040;46.0261;-1.4363;RCP2.6;H1;0;0;0;0.05;
9041;46.0295;-1.3331;RCP2.6;H1;0;0;0;0.05;
9043;46.036;-1.1266;RCP2.6;H1;0;0;0;0.05;
9044;46.0392;-1.0234;RCP2.6;H1;1.11;1;0.84;0.05;
9045;46.0422;-0.9201;RCP2.6;H1;1.2;1;0.96;0.06;
9046;46.0451;-0.8168;RCP2.6;H1;1.21;1;1.1;0.06;
9047;46.048;-0.7136;RCP2.6;H1;1.2;2;1.04;0.05;
9048;46.0507;-0.6103;RCP2.6;H1;1.21;1;1.43;0.05;
9049;46.0534;-0.507;RCP2.6;H1;1.21;1;1.6;0.05;
9050;46.0559;-0.4036;RCP2.6;H1;1.21;1;1.5;0.05;
9051;46.0584;-0.3003;RCP2.6;H1;1.22;1;1.93;0.05;
9052;46.0608;-0.197;RCP2.6;H1;1.26;1;1.8;0.05;
9053;46.063;-0.0936;RCP2.6;H1;1.26;2;2.27;0.06;
9054;46.0652;0.0097;RCP2.6;H1;1.26;2;2.57;0.05;
9055;46.0673;0.1131;RCP2.6;H1;1.25;2;2.47;0.06;
9056;46.0693;0.2164;RCP2.6;H1;1.25;2;1.9;0.06;
9057;46.0712;0.3198;RCP2.6;H1;1.25;2;1.76;0.06;
9058;46.073;0.4232;RCP2.6;H1;1.24;2;1.17;0.06;
9059;46.0747;0.5266;RCP2.6;H1;1.25;2;1.14;0.05;
9060;46.0763;0.63;RCP2.6;H1;1.25;1;1.5;0.04;
9061;46.0778;0.7334;RCP2.6;H1;1.25;1;1.27;0.05;
9062;46.0792;0.8368;RCP2.6;H1;1.26;1;1.13;0.06;
9063;46.0806;0.9402;RCP2.6;H1;1.27;2;1.07;0.06;
9064;46.0818;1.0436;RCP2.6;H1;1.27;1;0.57;0.05;
9065;46.0829;1.147;RCP2.6;H1;1.28;1;0.46;0.05;
9066;46.084;1.2504;RCP2.6;H1;1.27;1;0.8;0.05;
9067;46.0849;1.3539;RCP2.6;H1;1.25;1;0.97;0.04;
9068;46.0858;1.4573;RCP2.6;H1;1.28;1;0.57;0.04;
9069;46.0865;1.5607;RCP2.6;H1;1.25;0;0.33;0.04;
9070;46.0872;1.6642;RCP2.6;H1;1.23;1;-0.43;0.05;
9071;46.0878;1.7676;RCP2.6;H1;1.27;1;-0.33;0.05;
9072;46.0882;1.871;RCP2.6;H1;1.28;2;-0.13;0.04;
9073;46.0886;1.9745;RCP2.6;H1;1.28;1;0.2;0.04;
9074;46.0889;2.0779;RCP2.6;H1;1.27;1;0.73;0.05;
9075;46.0891;2.1814;RCP2.6;H1;1.27;1;0.2;0.06;
9076;46.0892;2.2848;RCP2.6;H1;1.26;0;0.16;0.06;
9077;46.0892;2.3883;RCP2.6;H1;1.25;0;-0.37;0.07;
9078;46.0891;2.4917;RCP2.6;H1;1.26;2;-0.47;0.07;
9079;46.0889;2.5952;RCP2.6;H1;1.25;2;-0.33;0.06;
9080;46.0886;2.6986;RCP2.6;H1;1.26;2;-0.6;0.07;
9081;46.0882;2.802;RCP2.6;H1;1.29;1;-0.64;0.06;
9082;46.0878;2.9055;RCP2.6;H1;1.29;1;-0.57;0.06;
9083;46.0872;3.0089;RCP2.6;H1;1.3;1;-0.57;0.07;
9084;46.0865;3.1124;RCP2.6;H1;1.32;1;-0.33;0.07;
9085;46.0858;3.2158;RCP2.6;H1;1.37;1;-0.64;0.08;
9086;46.0849;3.3192;RCP2.6;H1;1.37;1;0.06;0.08;
9087;46.084;3.4226;RCP2.6;H1;1.38;1;0.23;0.08;
9088;46.0829;3.5261;RCP2.6;H1;1.33;2;-0.1;0.08;
9089;46.0818;3.6295;RCP2.6;H1;1.34;4;0.23;0.09;
9090;46.0806;3.7329;RCP2.6;H1;1.3;5;0.34;0.09;
9091;46.0792;3.8363;RCP2.6;H1;1.33;3;-1.06;0.09;
9092;46.0778;3.9397;RCP2.6;H1;1.4;1;0.4;0.07;
9093;46.0763;4.0431;RCP2.6;H1;1.4;1;0.37;0.07;
9094;46.0747;4.1465;RCP2.6;H1;1.35;1;0.37;0.08;
9095;46.073;4.2499;RCP2.6;H1;1.33;1;0.03;0.07;
9096;46.0712;4.3533;RCP2.6;H1;1.37;3;0.6;0.1;
9097;46.0693;4.4567;RCP2.6;H1;1.46;3;-0.63;0.07;
9098;46.0673;4.56;RCP2.6;H1;1.44;3;-0.43;0.07;
9099;46.0652;4.6634;RCP2.6;H1;1.43;1;0.7;0.06;
9100;46.0631;4.7667;RCP2.6;H1;1.41;1;0.77;0.06;
9101;46.0608;4.8701;RCP2.6;H1;1.43;1;0.44;0.06;
9102;46.0584;4.9734;RCP2.6;H1;1.4;1;0.64;0.06;
9103;46.056;5.0767;RCP2.6;H1;1.39;1;0.3;0.05;
9104;46.0534;5.18;RCP2.6;H1;1.4;1;0.63;0.05;
9105;46.0508;5.2833;RCP2.6;H1;1.39;0;-0.2;0.03;
9106;46.048;5.3866;RCP2.6;H1;1.44;0;0;0.04;
9107;46.0452;5.4899;RCP2.6;H1;1.41;1;-0.3;0.03;
9108;46.0422;5.5932;RCP2.6;H1;1.5;2;0;0.05;
9109;46.0392;5.6965;RCP2.6;H1;1.49;2;-0.17;0.04;
9110;46.0361;5.7997;RCP2.6;H1;1.58;1;1.67;0.05;
9111;46.0329;5.903;RCP2.6;H1;1.48;0;1.5;0.03;
9112;46.0296;6.0062;RCP2.6;H1;1.48;0;1.8;0.03;
9113;46.0262;6.1094;RCP2.6;H1;1.45;1;1.47;0.05;
9114;46.0227;6.2126;RCP2.6;H1;1.5;1;-0.27;0.05;
9115;46.0191;6.3158;RCP2.6;H1;1.5;0;0;0.02;
9116;46.0154;6.419;RCP2.6;H1;1.44;0;-0.26;0.01;
9117;46.0116;6.5221;RCP2.6;H1;1.46;0;-0.53;0.01;
9118;46.0077;6.6253;RCP2.6;H1;1.45;-1;-0.17;0.02;
9119;46.0037;6.7284;RCP2.6;H1;1.34;-1;-0.47;0.01;
9120;45.9997;6.8315;RCP2.6;H1;1.32;0;-0.23;0.01;
9121;45.9955;6.9346;RCP2.6;H1;1.56;0;-0.7;0.01;
9122;45.9913;7.0377;RCP2.6;H1;0;0;0;0.03;
9186;46.108;-1.1312;RCP2.6;H1;0;0;0;0.05;
9187;46.1111;-1.0278;RCP2.6;H1;1.11;1;0.9;0.05;
9188;46.1141;-0.9244;RCP2.6;H1;1.2;1;1.1;0.06;
9189;46.1171;-0.821;RCP2.6;H1;1.2;1;1.16;0.06;
9190;46.1199;-0.7176;RCP2.6;H1;1.2;2;1.13;0.05;
9191;46.1226;-0.6141;RCP2.6;H1;1.2;2;1.7;0.05;
9192;46.1253;-0.5107;RCP2.6;H1;1.2;2;1.67;0.05;
9193;46.1279;-0.4073;RCP2.6;H1;1.23;1;1.54;0.05;
9194;46.1303;-0.3038;RCP2.6;H1;1.23;1;1.6;0.05;
9195;46.1327;-0.2003;RCP2.6;H1;1.23;1;1.94;0.05;
9196;46.135;-0.0968;RCP2.6;H1;1.26;2;1.86;0.05;
9197;46.1372;0.0066;RCP2.6;H1;1.27;1;2.3;0.05;
9198;46.1392;0.1101;RCP2.6;H1;1.25;1;2.16;0.05;
9199;46.1412;0.2136;RCP2.6;H1;1.24;2;1.76;0.06;
9200;46.1431;0.3171;RCP2.6;H1;1.25;2;1.7;0.06;
9201;46.1449;0.4207;RCP2.6;H1;1.24;2;1.37;0.06;
9202;46.1466;0.5242;RCP2.6;H1;1.25;1;0.63;0.05;
9203;46.1483;0.6277;RCP2.6;H1;1.25;1;0.64;0.05;
9204;46.1498;0.7313;RCP2.6;H1;1.27;1;0.94;0.06;
9205;46.1512;0.8348;RCP2.6;H1;1.26;1;1.1;0.05;
9206;46.1525;0.9383;RCP2.6;H1;1.26;1;1.17;0.05;
9207;46.1538;1.0419;RCP2.6;H1;1.25;1;0.93;0.04;
9208;46.1549;1.1454;RCP2.6;H1;1.25;1;0.87;0.04;
9209;46.1559;1.249;RCP2.6;H1;1.27;1;0.87;0.05;
9210;46.1569;1.3526;RCP2.6;H1;1.26;1;1.13;0.05;
9211;46.1577;1.4561;RCP2.6;H1;1.26;1;1.13;0.05;
9212;46.1585;1.5597;RCP2.6;H1;1.24;1;0;0.05;
9213;46.1592;1.6633;RCP2.6;H1;1.23;2;-0.4;0.05;
9214;46.1597;1.7669;RCP2.6;H1;1.24;1;-0.54;0.05;
9215;46.1602;1.8704;RCP2.6;H1;1.25;1;-0.07;0.05;
9216;46.1606;1.974;RCP2.6;H1;1.27;1;0.17;0.05;
9217;46.1609;2.0776;RCP2.6;H1;1.26;1;0.67;0.05;
9218;46.1611;2.1812;RCP2.6;H1;1.27;1;0.24;0.06;
9219;46.1612;2.2848;RCP2.6;H1;1.27;1;0.33;0.06;
9220;46.1612;2.3883;RCP2.6;H1;1.25;2;-0.06;0.08;
9221;46.1611;2.4919;RCP2.6;H1;1.28;1;-0.76;0.08;
9222;46.1609;2.5955;RCP2.6;H1;1.29;1;-0.67;0.07;
9223;46.1606;2.6991;RCP2.6;H1;1.25;2;-0.76;0.08;
9224;46.1602;2.8027;RCP2.6;H1;1.28;2;-0.63;0.07;
9225;46.1597;2.9062;RCP2.6;H1;1.27;1;-0.6;0.07;
9226;46.1592;3.0098;RCP2.6;H1;1.3;1;-0.56;0.08;
9227;46.1585;3.1134;RCP2.6;H1;1.36;1;-0.66;0.08;
9228;46.1578;3.2169;RCP2.6;H1;1.38;1;-0.6;0.09;
9229;46.1569;3.3205;RCP2.6;H1;1.38;1;0.33;0.08;
9230;46.156;3.4241;RCP2.6;H1;1.37;0;0.23;0.08;
9231;46.1549;3.5276;RCP2.6;H1;1.33;2;0.07;0.09;
9232;46.1538;3.6312;RCP2.6;H1;1.32;3;-0.16;0.09;
9233;46.1525;3.7347;RCP2.6;H1;1.3;3;0;0.09;
9234;46.1512;3.8383;RCP2.6;H1;1.35;2;-0.16;0.09;
9235;46.1498;3.9418;RCP2.6;H1;1.37;1;0.24;0.07;
9236;46.1483;4.0454;RCP2.6;H1;1.37;1;0.23;0.07;
9237;46.1467;4.1489;RCP2.6;H1;1.32;2;0.3;0.1;
9238;46.145;4.2524;RCP2.6;H1;1.31;2;0.06;0.08;
9239;46.1432;4.3559;RCP2.6;H1;1.38;2;0.47;0.08;
9240;46.1413;4.4594;RCP2.6;H1;1.41;3;-0.1;0.08;
9241;46.1393;4.5629;RCP2.6;H1;1.4;3;-0.23;0.08;
9242;46.1372;4.6664;RCP2.6;H1;1.44;1;0.3;0.06;
9243;46.135;4.7699;RCP2.6;H1;1.38;2;1.14;0.06;
9244;46.1327;4.8734;RCP2.6;H1;1.43;1;0.44;0.06;
9245;46.1304;4.9769;RCP2.6;H1;1.4;1;0.74;0.06;
9246;46.1279;5.0803;RCP2.6;H1;1.38;1;0.33;0.05;
9247;46.1253;5.1838;RCP2.6;H1;1.38;1;0.4;0.05;
9248;46.1227;5.2872;RCP2.6;H1;1.35;0;-0.34;0.04;
9249;46.1199;5.3907;RCP2.6;H1;1.39;1;-0.56;0.05;
9250;46.1171;5.4941;RCP2.6;H1;1.43;2;-0.3;0.03;
9251;46.1142;5.5975;RCP2.6;H1;1.51;2;-0.24;0.04;
9252;46.1111;5.7009;RCP2.6;H1;1.5;1;0.07;0.03;
9253;46.108;5.8043;RCP2.6;H1;1.49;3;0.54;0.04;
9254;46.1048;5.9076;RCP2.6;H1;1.49;0;1.4;0.03;
9255;46.1015;6.011;RCP2.6;H1;1.48;0;1.6;0.03;
9256;46.098;6.1144;RCP2.6;H1;1.53;0;1.06;0.02;
9257;46.0945;6.2177;RCP2.6;H1;1.5;1;-0.37;0.04;
9258;46.0909;6.321;RCP2.6;H1;1.48;1;-0.33;0.05;
9259;46.0872;6.4243;RCP2.6;H1;1.45;2;-0.67;0.05;
9260;46.0835;6.5276;RCP2.6;H1;1.46;3;-1.23;0.05;
9261;46.0796;6.6309;RCP2.6;H1;1.45;1;0;0.05;
9262;46.0756;6.7342;RCP2.6;H1;1.36;2;0.13;0.04;
9263;46.0715;6.8374;RCP2.6;H1;1.37;0;0.37;0.01;
9264;46.0674;6.9406;RCP2.6;H1;0;0;0;0.03;
9326;46.1699;-1.4462;RCP2.6;H1;0;0;0;0.05;
9327;46.1733;-1.3428;RCP2.6;H1;1.11;1;0.33;0.05;
9328;46.1766;-1.2393;RCP2.6;H1;0;0;0;0.05;
9329;46.1799;-1.1358;RCP2.6;H1;1.11;1;0.36;0.05;
9330;46.183;-1.0322;RCP2.6;H1;1.21;1;0.84;0.05;
9331;46.186;-0.9287;RCP2.6;H1;1.19;1;0.7;0.05;
9332;46.189;-0.8252;RCP2.6;H1;1.19;1;0.77;0.05;
9333;46.1918;-0.7216;RCP2.6;H1;1.2;2;1.17;0.05;
9334;46.1946;-0.618;RCP2.6;H1;1.22;1;1;0.05;
9335;46.1972;-0.5145;RCP2.6;H1;1.22;1;0.87;0.05;
9336;46.1998;-0.4109;RCP2.6;H1;1.23;1;1.47;0.05;
9337;46.2023;-0.3073;RCP2.6;H1;1.22;1;1.73;0.05;
9338;46.2046;-0.2037;RCP2.6;H1;1.25;2;1.7;0.05;
9339;46.2069;-0.1001;RCP2.6;H1;1.26;2;2.2;0.05;
