#-----------------------------------------------------------------------------
# Date d'extraction : 27/12/2025 - 18h56 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP8.5 : Emissions non réduites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     ATAV : Ecart de température moyenne journalière (°C)
#     APN20MM : Ecart de nombre de jours de fortes précipitations (jour(s))
#     AFF98 : Ecart de nombre de jours de vent fort (jour(s))
#     ARRR : Ecart relatif de cumul de précipitation
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;ATAV;APN20MM;AFF98;ARRR;
#-----------------------------------------------------------------------------
10634;46.8694;0.7098;RCP8.5;H2;2;1;0.53;0.05;
10635;46.8708;0.8147;RCP8.5;H2;1.97;2;0.6;0.06;
10636;46.8722;0.9197;RCP8.5;H2;1.97;2;0.87;0.07;
10637;46.8734;1.0246;RCP8.5;H2;1.98;2;0.6;0.07;
10638;46.8746;1.1295;RCP8.5;H2;1.99;2;0.33;0.06;
10639;46.8756;1.2345;RCP8.5;H2;1.99;2;-0.03;0.06;
10640;46.8766;1.3394;RCP8.5;H2;1.99;2;-0.03;0.06;
10641;46.8774;1.4444;RCP8.5;H2;1.97;2;-0.37;0.05;
10642;46.8782;1.5493;RCP8.5;H2;1.99;1;-0.3;0.05;
10643;46.8789;1.6543;RCP8.5;H2;2;1;-0.47;0.05;
10644;46.8795;1.7592;RCP8.5;H2;1.99;1;-0.07;0.06;
10645;46.8799;1.8642;RCP8.5;H2;2;2;0.13;0.06;
10646;46.8803;1.9692;RCP8.5;H2;2;2;0.1;0.06;
10647;46.8806;2.0741;RCP8.5;H2;2;2;-0.03;0.06;
10648;46.8808;2.1791;RCP8.5;H2;2.02;2;0.2;0.06;
10649;46.8809;2.2841;RCP8.5;H2;2.03;1;-0.07;0.08;
10650;46.8809;2.389;RCP8.5;H2;2.04;1;0.3;0.08;
10651;46.8808;2.494;RCP8.5;H2;2.04;2;-0.33;0.08;
10652;46.8806;2.5989;RCP8.5;H2;2.04;2;-0.3;0.08;
10653;46.8803;2.7039;RCP8.5;H2;2.05;2;-0.17;0.09;
10654;46.8799;2.8089;RCP8.5;H2;2.06;2;-0.36;0.09;
10655;46.8795;2.9138;RCP8.5;H2;2.05;3;-0.06;0.09;
10656;46.8789;3.0188;RCP8.5;H2;2.05;3;-0.23;0.08;
10657;46.8782;3.1237;RCP8.5;H2;2.06;2;0.03;0.08;
10658;46.8775;3.2287;RCP8.5;H2;2.07;2;0.04;0.09;
10659;46.8766;3.3336;RCP8.5;H2;2.07;3;-0.24;0.09;
10660;46.8756;3.4386;RCP8.5;H2;2.08;3;-0.4;0.09;
10661;46.8746;3.5435;RCP8.5;H2;2.06;2;-0.13;0.09;
10662;46.8734;3.6485;RCP8.5;H2;2.06;2;-0.24;0.09;
10663;46.8722;3.7534;RCP8.5;H2;2.04;4;0.4;0.1;
10664;46.8708;3.8583;RCP8.5;H2;2.08;2;0.5;0.1;
10665;46.8694;3.9633;RCP8.5;H2;2.04;4;0.53;0.09;
10666;46.8678;4.0682;RCP8.5;H2;2.06;4;0.44;0.08;
10667;46.8662;4.1731;RCP8.5;H2;2.1;3;-0.1;0.09;
10668;46.8645;4.278;RCP8.5;H2;2.09;2;-0.06;0.09;
10669;46.8627;4.3829;RCP8.5;H2;2.12;2;-0.03;0.08;
10670;46.8607;4.4878;RCP8.5;H2;2.11;2;-0.03;0.08;
10671;46.8587;4.5927;RCP8.5;H2;2.16;1;0.47;0.07;
10672;46.8566;4.6975;RCP8.5;H2;2.19;1;0.87;0.06;
10673;46.8544;4.8024;RCP8.5;H2;2.13;1;1.07;0.06;
10674;46.8521;4.9073;RCP8.5;H2;2.1;1;1.34;0.07;
10675;46.8497;5.0121;RCP8.5;H2;2.1;1;0.67;0.07;
10676;46.8472;5.1169;RCP8.5;H2;2.1;1;0.74;0.07;
10677;46.8446;5.2218;RCP8.5;H2;2.07;1;0.27;0.08;
10678;46.8419;5.3266;RCP8.5;H2;2.04;2;-0.37;0.07;
10679;46.8391;5.4314;RCP8.5;H2;2.04;2;-0.4;0.07;
10680;46.8362;5.5362;RCP8.5;H2;2.01;2;0.34;0.08;
10681;46.8333;5.641;RCP8.5;H2;2.06;3;0.6;0.08;
10682;46.8302;5.7457;RCP8.5;H2;2.13;5;0.53;0.1;
10683;46.827;5.8505;RCP8.5;H2;2.17;5;0.33;0.12;
10684;46.8238;5.9553;RCP8.5;H2;2.17;4;0.44;0.11;
10685;46.8204;6.06;RCP8.5;H2;2.24;5;-0.07;0.09;
10686;46.817;6.1647;RCP8.5;H2;2.32;3;-0.47;0.07;
10687;46.8134;6.2694;RCP8.5;H2;2.3;3;-0.2;0.07;
10688;46.8098;6.3741;RCP8.5;H2;2.39;2;0.3;0.05;
10689;46.806;6.4788;RCP8.5;H2;0;0;0;0.04;
10750;46.866;-2.1256;RCP8.5;H2;1.79;1;-0.27;0.01;
10751;46.87;-2.0209;RCP8.5;H2;1.8;1;-0.24;0.01;
10752;46.874;-1.9161;RCP8.5;H2;1.72;1;-0.17;0;
10753;46.8778;-1.8113;RCP8.5;H2;1.71;1;-0.13;0;
10754;46.8816;-1.7064;RCP8.5;H2;1.85;1;0.27;0;
10755;46.8852;-1.6016;RCP8.5;H2;1.85;1;0.17;0.01;
10756;46.8888;-1.4968;RCP8.5;H2;1.87;1;-0.03;0;
10757;46.8923;-1.3919;RCP8.5;H2;1.86;2;0.23;0.02;
10758;46.8956;-1.287;RCP8.5;H2;1.84;2;-0.13;0.02;
10759;46.8989;-1.1821;RCP8.5;H2;1.84;1;-0.17;0.02;
10760;46.9021;-1.0772;RCP8.5;H2;1.82;2;0.26;0.03;
10761;46.9051;-0.9723;RCP8.5;H2;1.88;2;0.14;0.03;
10762;46.9081;-0.8674;RCP8.5;H2;1.87;1;0.47;0.03;
10763;46.911;-0.7625;RCP8.5;H2;1.9;2;0.14;0.03;
10764;46.9138;-0.6575;RCP8.5;H2;1.9;1;0.27;0.03;
10765;46.9165;-0.5526;RCP8.5;H2;1.91;1;-0.13;0.03;
10766;46.9191;-0.4476;RCP8.5;H2;1.9;1;-0.04;0.04;
10767;46.9216;-0.3426;RCP8.5;H2;1.9;1;-0.13;0.04;
10768;46.924;-0.2376;RCP8.5;H2;1.99;1;-0.16;0.06;
10769;46.9263;-0.1326;RCP8.5;H2;1.97;1;-0.23;0.07;
10770;46.9285;-0.0276;RCP8.5;H2;1.97;1;-0.13;0.07;
10771;46.9306;0.0774;RCP8.5;H2;1.98;0;-0.14;0.05;
10772;46.9327;0.1824;RCP8.5;H2;1.97;0;-0.13;0.05;
10773;46.9346;0.2874;RCP8.5;H2;1.97;1;-0.03;0.06;
10774;46.9364;0.3925;RCP8.5;H2;1.94;1;-0.37;0.05;
10775;46.9381;0.4975;RCP8.5;H2;1.98;1;0;0.05;
10776;46.9398;0.6026;RCP8.5;H2;1.99;0;-0.04;0.05;
10777;46.9413;0.7076;RCP8.5;H2;1.95;1;0.43;0.05;
10778;46.9428;0.8127;RCP8.5;H2;1.96;1;0.4;0.05;
10779;46.9441;0.9178;RCP8.5;H2;1.97;2;0.4;0.06;
10780;46.9454;1.0228;RCP8.5;H2;1.96;1;0.4;0.06;
10781;46.9465;1.1279;RCP8.5;H2;1.98;1;0.3;0.05;
10782;46.9476;1.233;RCP8.5;H2;1.97;1;0.07;0.05;
10783;46.9485;1.3381;RCP8.5;H2;1.98;1;0.1;0.05;
10784;46.9494;1.4432;RCP8.5;H2;2.01;1;-0.1;0.04;
10785;46.9502;1.5483;RCP8.5;H2;1.99;0;-0.03;0.04;
10786;46.9509;1.6534;RCP8.5;H2;2;1;-0.4;0.05;
10787;46.9514;1.7585;RCP8.5;H2;2;2;0;0.06;
10788;46.9519;1.8636;RCP8.5;H2;2;2;0.1;0.06;
10789;46.9523;1.9687;RCP8.5;H2;1.99;2;0.07;0.06;
10790;46.9526;2.0738;RCP8.5;H2;2;2;0;0.06;
10791;46.9528;2.1789;RCP8.5;H2;2.01;1;0.04;0.06;
10792;46.9529;2.284;RCP8.5;H2;2.02;1;0;0.06;
10793;46.9529;2.3891;RCP8.5;H2;2.02;1;0.24;0.07;
10794;46.9528;2.4942;RCP8.5;H2;2.03;2;-0.16;0.06;
10795;46.9526;2.5993;RCP8.5;H2;2.02;2;-0.27;0.08;
10796;46.9523;2.7044;RCP8.5;H2;2.03;2;-0.03;0.09;
10797;46.9519;2.8095;RCP8.5;H2;2.07;2;-0.13;0.09;
10798;46.9514;2.9146;RCP8.5;H2;2.06;3;-0.1;0.08;
10799;46.9509;3.0197;RCP8.5;H2;2.06;3;-0.23;0.08;
10800;46.9502;3.1248;RCP8.5;H2;2.07;2;-0.07;0.08;
10801;46.9494;3.2299;RCP8.5;H2;2.07;2;0;0.09;
10802;46.9486;3.335;RCP8.5;H2;2.09;3;-0.36;0.09;
10803;46.9476;3.4401;RCP8.5;H2;2.09;3;-0.26;0.09;
10804;46.9465;3.5451;RCP8.5;H2;2.06;2;0.1;0.09;
10805;46.9454;3.6502;RCP8.5;H2;2.05;3;-0.13;0.09;
10806;46.9441;3.7553;RCP8.5;H2;2.04;3;0.27;0.09;
10807;46.9428;3.8604;RCP8.5;H2;2.06;3;0.9;0.1;
10808;46.9413;3.9654;RCP8.5;H2;2.05;4;1;0.08;
10809;46.9398;4.0705;RCP8.5;H2;2.1;4;0.14;0.09;
10810;46.9382;4.1755;RCP8.5;H2;2.13;3;-0.13;0.07;
10811;46.9364;4.2806;RCP8.5;H2;2.13;3;-0.17;0.07;
10812;46.9346;4.3856;RCP8.5;H2;2.15;2;0.17;0.08;
10813;46.9327;4.4906;RCP8.5;H2;2.11;2;-0.26;0.09;
10814;46.9307;4.5957;RCP8.5;H2;2.11;2;-0.27;0.09;
10815;46.9285;4.7007;RCP8.5;H2;2.21;2;0.8;0.06;
10816;46.9263;4.8057;RCP8.5;H2;2.14;1;1.1;0.06;
10817;46.924;4.9107;RCP8.5;H2;2.11;1;1.3;0.07;
10818;46.9216;5.0157;RCP8.5;H2;2.09;1;0.7;0.07;
10819;46.9191;5.1207;RCP8.5;H2;2.09;1;0.66;0.07;
10820;46.9165;5.2256;RCP8.5;H2;2.04;1;-0.63;0.08;
10821;46.9138;5.3306;RCP8.5;H2;2.06;3;0.14;0.08;
10822;46.911;5.4355;RCP8.5;H2;2.07;3;0.17;0.08;
10823;46.9082;5.5405;RCP8.5;H2;2.04;3;0;0.08;
10824;46.9052;5.6454;RCP8.5;H2;2.06;2;0.4;0.08;
10825;46.9021;5.7503;RCP8.5;H2;2.08;3;0.44;0.08;
10826;46.8989;5.8552;RCP8.5;H2;2.12;4;0.53;0.09;
10827;46.8957;5.9601;RCP8.5;H2;2.13;4;0.07;0.09;
10828;46.8923;6.065;RCP8.5;H2;2.21;4;-0.13;0.09;
10829;46.8888;6.1698;RCP8.5;H2;2.25;3;0.1;0.08;
10830;46.8853;6.2747;RCP8.5;H2;2.31;3;-0.4;0.07;
10831;46.8816;6.3795;RCP8.5;H2;2.41;2;0.2;0.06;
10832;46.8779;6.4843;RCP8.5;H2;0;0;0;0.04;
10892;46.9337;-2.2365;RCP8.5;H2;0;0;0;0.01;
10893;46.9379;-2.1316;RCP8.5;H2;0;0;0;0.01;
10894;46.9419;-2.0267;RCP8.5;H2;1.8;1;-0.3;0.01;
10895;46.9459;-1.9218;RCP8.5;H2;1.72;1;-0.2;0;
10896;46.9497;-1.8168;RCP8.5;H2;1.74;1;-0.13;0.01;
10897;46.9535;-1.7118;RCP8.5;H2;1.87;1;0.3;0;
10898;46.9571;-1.6069;RCP8.5;H2;1.85;1;0.1;0.01;
10899;46.9607;-1.5019;RCP8.5;H2;1.88;1;-0.04;0;
10900;46.9641;-1.3969;RCP8.5;H2;1.84;1;0.2;0.02;
10901;46.9675;-1.2919;RCP8.5;H2;1.84;1;-0.43;0.02;
10902;46.9708;-1.1868;RCP8.5;H2;1.83;1;-0.36;0.02;
10903;46.974;-1.0818;RCP8.5;H2;1.84;1;-0.1;0.03;
10904;46.977;-0.9767;RCP8.5;H2;1.83;2;0.07;0.02;
10905;46.98;-0.8717;RCP8.5;H2;1.92;2;0.1;0.03;
10906;46.9829;-0.7666;RCP8.5;H2;1.92;2;0.2;0.03;
10907;46.9857;-0.6615;RCP8.5;H2;1.91;2;-0.07;0.03;
10908;46.9884;-0.5564;RCP8.5;H2;1.91;1;-0.06;0.04;
10909;46.991;-0.4513;RCP8.5;H2;1.92;1;-0.16;0.05;
10910;46.9935;-0.3462;RCP8.5;H2;1.99;1;-0.04;0.05;
10911;46.9959;-0.2411;RCP8.5;H2;1.98;1;-0.33;0.06;
10912;46.9982;-0.1359;RCP8.5;H2;1.97;1;-0.23;0.07;
10913;47.0005;-0.0308;RCP8.5;H2;1.96;0;0.04;0.05;
10914;47.0026;0.0744;RCP8.5;H2;1.97;1;-0.06;0.05;
10915;47.0046;0.1795;RCP8.5;H2;1.98;1;-0.17;0.06;
10916;47.0065;0.2847;RCP8.5;H2;1.97;1;-0.26;0.06;
10917;47.0084;0.3899;RCP8.5;H2;1.94;1;-0.6;0.05;
10918;47.0101;0.4951;RCP8.5;H2;1.95;1;-0.7;0.05;
10919;47.0117;0.6003;RCP8.5;H2;1.95;0;-0.1;0.05;
10920;47.0133;0.7055;RCP8.5;H2;1.94;1;0.37;0.04;
10921;47.0147;0.8107;RCP8.5;H2;1.94;1;0.3;0.04;
10922;47.0161;0.9159;RCP8.5;H2;1.97;1;0.34;0.04;
10923;47.0173;1.0211;RCP8.5;H2;1.98;1;0.14;0.04;
10924;47.0185;1.1263;RCP8.5;H2;1.98;1;0.26;0.05;
10925;47.0195;1.2315;RCP8.5;H2;1.97;2;0.04;0.05;
10926;47.0205;1.3367;RCP8.5;H2;1.99;1;0.07;0.04;
10927;47.0214;1.442;RCP8.5;H2;1.99;2;0;0.04;
10928;47.0221;1.5472;RCP8.5;H2;1.99;0;0.24;0.04;
10929;47.0228;1.6525;RCP8.5;H2;2;0;0.24;0.04;
10930;47.0234;1.7577;RCP8.5;H2;2.02;1;-0.14;0.04;
10931;47.0239;1.8629;RCP8.5;H2;2.02;1;-0.3;0.04;
10932;47.0243;1.9682;RCP8.5;H2;2.01;1;-0.23;0.04;
10933;47.0246;2.0734;RCP8.5;H2;2.04;1;0.07;0.04;
10934;47.0247;2.1787;RCP8.5;H2;2.03;1;0.1;0.05;
10935;47.0248;2.2839;RCP8.5;H2;2.03;1;0.03;0.05;
10936;47.0248;2.3892;RCP8.5;H2;2.05;1;0.2;0.05;
10937;47.0247;2.4944;RCP8.5;H2;2.04;2;-0.1;0.06;
10938;47.0246;2.5996;RCP8.5;H2;2.02;2;-0.26;0.08;
10939;47.0243;2.7049;RCP8.5;H2;2.03;2;-0.07;0.09;
10940;47.0239;2.8101;RCP8.5;H2;2.04;2;-0.04;0.09;
10941;47.0234;2.9154;RCP8.5;H2;2.07;3;-0.07;0.08;
10942;47.0228;3.0206;RCP8.5;H2;2.05;3;-0.3;0.08;
10943;47.0222;3.1258;RCP8.5;H2;2.06;2;-0.23;0.08;
10944;47.0214;3.2311;RCP8.5;H2;2.06;3;-0.07;0.09;
10945;47.0205;3.3363;RCP8.5;H2;2.09;3;-0.2;0.08;
10946;47.0196;3.4415;RCP8.5;H2;2.1;3;-0.47;0.08;
10947;47.0185;3.5468;RCP8.5;H2;2.07;2;0.26;0.07;
10948;47.0173;3.652;RCP8.5;H2;2.06;2;0.3;0.08;
10949;47.0161;3.7572;RCP8.5;H2;2.06;3;0.33;0.08;
10950;47.0147;3.8624;RCP8.5;H2;2.07;3;0.73;0.08;
10951;47.0133;3.9676;RCP8.5;H2;2.08;3;1.2;0.07;
10952;47.0118;4.0728;RCP8.5;H2;2.14;3;0;0.09;
10953;47.0101;4.178;RCP8.5;H2;2.13;3;-0.17;0.07;
10954;47.0084;4.2832;RCP8.5;H2;2.14;3;-0.2;0.07;
10955;47.0066;4.3884;RCP8.5;H2;2.12;2;0.37;0.09;
10956;47.0046;4.4935;RCP8.5;H2;2.11;2;-0.26;0.09;
10957;47.0026;4.5987;RCP8.5;H2;2.14;1;-0.43;0.08;
10958;47.0005;4.7038;RCP8.5;H2;2.19;1;0.94;0.07;
10959;46.9983;4.809;RCP8.5;H2;2.18;1;0.93;0.07;
10960;46.996;4.9141;RCP8.5;H2;2.15;1;1.54;0.06;
10961;46.9936;5.0193;RCP8.5;H2;2.14;1;1.13;0.07;
10962;46.991;5.1244;RCP8.5;H2;2.13;1;1.2;0.07;
10963;46.9884;5.2295;RCP8.5;H2;2.09;2;0.16;0.08;
10964;46.9858;5.3346;RCP8.5;H2;2.07;2;0.1;0.08;
10965;46.983;5.4397;RCP8.5;H2;2.08;2;0.13;0.08;
10966;46.9801;5.5447;RCP8.5;H2;2.06;3;0.2;0.09;
10967;46.9771;5.6498;RCP8.5;H2;2.04;2;0.26;0.08;
10968;46.974;5.7549;RCP8.5;H2;2.07;2;0.2;0.08;
10969;46.9708;5.8599;RCP8.5;H2;2.08;3;0.4;0.09;
10970;46.9676;5.9649;RCP8.5;H2;2.07;3;0.17;0.08;
10971;46.9642;6.07;RCP8.5;H2;2.21;4;-0.27;0.09;
10972;46.9607;6.175;RCP8.5;H2;2.23;4;0.1;0.07;
10973;46.9572;6.2799;RCP8.5;H2;2.24;4;0.1;0.08;
10974;46.9535;6.3849;RCP8.5;H2;2.39;3;-0.7;0.07;
10975;46.9498;6.4899;RCP8.5;H2;0;0;0;0.04;
10976;46.9459;6.5948;RCP8.5;H2;0;0;0;0.04;
11035;47.0056;-2.2426;RCP8.5;H2;1.8;1;-0.24;0.01;
11037;47.0138;-2.0325;RCP8.5;H2;0;0;0;0.01;
11038;47.0177;-1.9275;RCP8.5;H2;1.76;1;0;0.01;
11039;47.0216;-1.8224;RCP8.5;H2;1.74;1;-0.1;0.01;
11040;47.0253;-1.7173;RCP8.5;H2;1.87;1;0.2;0.01;
11041;47.029;-1.6122;RCP8.5;H2;1.86;1;0.1;0.01;
11042;47.0326;-1.507;RCP8.5;H2;1.87;1;0;0.01;
11043;47.036;-1.4019;RCP8.5;H2;1.85;1;0.27;0.02;
11044;47.0394;-1.2967;RCP8.5;H2;1.84;1;0.16;0.03;
11045;47.0427;-1.1916;RCP8.5;H2;1.86;1;-0.27;0.02;
11046;47.0459;-1.0864;RCP8.5;H2;1.9;1;0.4;0.03;
11047;47.049;-0.9812;RCP8.5;H2;1.89;1;0.2;0.03;
11048;47.0519;-0.876;RCP8.5;H2;1.89;1;0.33;0.03;
11049;47.0548;-0.7708;RCP8.5;H2;1.88;1;0.34;0.03;
11050;47.0576;-0.6655;RCP8.5;H2;1.89;1;0.3;0.04;
11051;47.0603;-0.5603;RCP8.5;H2;1.89;1;0.1;0.04;
11052;47.0629;-0.455;RCP8.5;H2;1.92;1;-0.2;0.05;
11053;47.0654;-0.3498;RCP8.5;H2;2;1;-0.14;0.05;
11054;47.0679;-0.2445;RCP8.5;H2;1.99;1;-0.2;0.06;
11055;47.0702;-0.1392;RCP8.5;H2;1.9;1;0;0.06;
11056;47.0724;-0.034;RCP8.5;H2;1.98;0;0.13;0.06;
11057;47.0745;0.0713;RCP8.5;H2;1.98;0;-0.1;0.05;
11058;47.0765;0.1766;RCP8.5;H2;1.98;0;-0.1;0.05;
11059;47.0785;0.282;RCP8.5;H2;1.94;0;-0.13;0.06;
11060;47.0803;0.3873;RCP8.5;H2;1.94;0;-0.64;0.05;
11061;47.082;0.4926;RCP8.5;H2;1.94;0;-0.2;0.04;
11062;47.0837;0.5979;RCP8.5;H2;1.95;0;-0.07;0.05;
11063;47.0852;0.7033;RCP8.5;H2;1.94;1;0.36;0.04;
11064;47.0867;0.8086;RCP8.5;H2;1.94;1;0.27;0.04;
11065;47.088;0.914;RCP8.5;H2;1.97;1;0.33;0.04;
11066;47.0893;1.0193;RCP8.5;H2;1.97;1;0.14;0.04;
11067;47.0904;1.1247;RCP8.5;H2;1.98;1;0.07;0.04;
11068;47.0915;1.23;RCP8.5;H2;1.97;1;0;0.04;
11069;47.0925;1.3354;RCP8.5;H2;1.99;1;0.27;0.04;
11070;47.0933;1.4408;RCP8.5;H2;1.99;1;0.23;0.04;
11071;47.0941;1.5462;RCP8.5;H2;1.99;1;0.4;0.04;
11072;47.0948;1.6515;RCP8.5;H2;1.99;1;0.44;0.04;
11073;47.0954;1.7569;RCP8.5;H2;1.98;1;-0.2;0.03;
11074;47.0958;1.8623;RCP8.5;H2;1.98;1;-0.3;0.04;
11075;47.0962;1.9677;RCP8.5;H2;2.01;1;-0.1;0.03;
11076;47.0965;2.0731;RCP8.5;H2;2.04;1;0.03;0.04;
11077;47.0967;2.1784;RCP8.5;H2;2.03;1;0.1;0.05;
11078;47.0968;2.2838;RCP8.5;H2;2.03;1;0.1;0.05;
11079;47.0968;2.3892;RCP8.5;H2;2.04;1;0.2;0.05;
11080;47.0967;2.4946;RCP8.5;H2;2.04;2;-0.1;0.06;
11081;47.0965;2.6;RCP8.5;H2;2.04;2;0;0.06;
11082;47.0962;2.7054;RCP8.5;H2;2.05;2;-0.13;0.07;
11083;47.0959;2.8108;RCP8.5;H2;2.05;2;0.03;0.07;
11084;47.0954;2.9161;RCP8.5;H2;2.05;2;-0.17;0.08;
11085;47.0948;3.0215;RCP8.5;H2;2.06;2;0.2;0.08;
11086;47.0941;3.1269;RCP8.5;H2;2.07;2;0.2;0.08;
11087;47.0933;3.2323;RCP8.5;H2;2.09;3;0.37;0.08;
11088;47.0925;3.3377;RCP8.5;H2;2.1;3;-0.06;0.07;
11089;47.0915;3.443;RCP8.5;H2;2.1;3;-0.06;0.07;
11090;47.0905;3.5484;RCP8.5;H2;2.07;2;0.23;0.08;
11091;47.0893;3.6537;RCP8.5;H2;2.07;3;0.37;0.08;
11092;47.088;3.7591;RCP8.5;H2;2.07;3;0.27;0.08;
11093;47.0867;3.8644;RCP8.5;H2;2.04;3;1.2;0.08;
11094;47.0852;3.9698;RCP8.5;H2;2.05;3;1.2;0.07;
11095;47.0837;4.0751;RCP8.5;H2;2.15;4;0.04;0.09;
11096;47.0821;4.1805;RCP8.5;H2;2.12;2;-0.07;0.05;
11097;47.0803;4.2858;RCP8.5;H2;2.12;2;0.04;0.06;
11098;47.0785;4.3911;RCP8.5;H2;2.13;2;0.24;0.07;
11099;47.0766;4.4964;RCP8.5;H2;2.1;2;-0.2;0.08;
11100;47.0745;4.6017;RCP8.5;H2;2.09;1;-0.13;0.08;
11101;47.0724;4.707;RCP8.5;H2;2.16;2;0.24;0.08;
11102;47.0702;4.8123;RCP8.5;H2;2.19;1;1.27;0.06;
11103;47.0679;4.9176;RCP8.5;H2;2.18;1;1.53;0.06;
11104;47.0655;5.0229;RCP8.5;H2;2.15;1;0.97;0.07;
11105;47.063;5.1281;RCP8.5;H2;2.13;1;1.1;0.07;
11106;47.0604;5.2334;RCP8.5;H2;2.09;2;0.17;0.08;
11107;47.0577;5.3386;RCP8.5;H2;2.07;2;0.17;0.08;
11108;47.0549;5.4438;RCP8.5;H2;2.08;2;0.13;0.08;
11109;47.052;5.549;RCP8.5;H2;2.06;3;0.16;0.09;
11110;47.049;5.6542;RCP8.5;H2;2.06;3;-0.1;0.09;
11111;47.0459;5.7594;RCP8.5;H2;2.07;3;-0.2;0.09;
11112;47.0427;5.8646;RCP8.5;H2;2.03;3;-0.1;0.09;
11113;47.0395;5.9698;RCP8.5;H2;2.08;2;-0.33;0.07;
11114;47.0361;6.0749;RCP8.5;H2;2.11;2;-0.3;0.08;
11115;47.0326;6.1801;RCP8.5;H2;2.1;3;0.17;0.06;
11116;47.029;6.2852;RCP8.5;H2;2.09;2;0.14;0.06;
11117;47.0254;6.3903;RCP8.5;H2;2.28;4;0.1;0.09;
11118;47.0216;6.4954;RCP8.5;H2;2.26;3;-0.57;0.05;
11119;47.0178;6.6005;RCP8.5;H2;2.25;3;-0.5;0.05;
11120;47.0138;6.7056;RCP8.5;H2;0;0;0;0.04;
11179;47.0816;-2.1436;RCP8.5;H2;0;0;0;0;
11180;47.0856;-2.0384;RCP8.5;H2;0;0;0;0.01;
11181;47.0896;-1.9332;RCP8.5;H2;1.75;1;0;0.01;
11182;47.0934;-1.8279;RCP8.5;H2;1.75;1;-0.14;0.01;
11183;47.0972;-1.7227;RCP8.5;H2;1.88;1;0.1;0.01;
11184;47.1009;-1.6174;RCP8.5;H2;1.88;1;0.1;0.02;
11185;47.1044;-1.5122;RCP8.5;H2;1.85;1;0.23;0.02;
11186;47.1079;-1.4069;RCP8.5;H2;1.85;1;0.5;0.02;
11187;47.1113;-1.3016;RCP8.5;H2;1.84;1;0.3;0.02;
11188;47.1146;-1.1963;RCP8.5;H2;1.9;1;-0.06;0.03;
11189;47.1178;-1.091;RCP8.5;H2;1.89;1;0.2;0.03;
11190;47.1209;-0.9856;RCP8.5;H2;1.89;2;0.4;0.02;
11191;47.1238;-0.8803;RCP8.5;H2;1.89;2;0.47;0.02;
11192;47.1267;-0.7749;RCP8.5;H2;1.89;1;0;0.03;
11193;47.1295;-0.6696;RCP8.5;H2;1.9;1;0.04;0.03;
11194;47.1323;-0.5642;RCP8.5;H2;1.9;1;0.03;0.03;
11195;47.1349;-0.4588;RCP8.5;H2;1.92;1;-0.16;0.03;
11196;47.1374;-0.3534;RCP8.5;H2;1.91;0;0;0.03;
11197;47.1398;-0.248;RCP8.5;H2;1.91;0;-0.16;0.05;
11198;47.1421;-0.1426;RCP8.5;H2;1.91;0;0.06;0.05;
11199;47.1443;-0.0371;RCP8.5;H2;1.91;0;0.1;0.05;
11200;47.1465;0.0683;RCP8.5;H2;1.98;0;-0.04;0.05;
11201;47.1485;0.1737;RCP8.5;H2;1.93;0;-0.13;0.06;
11202;47.1504;0.2792;RCP8.5;H2;1.94;1;0.14;0.05;
11203;47.1522;0.3847;RCP8.5;H2;1.95;0;-0.53;0.05;
11204;47.154;0.4901;RCP8.5;H2;1.95;0;-0.4;0.04;
11205;47.1556;0.5956;RCP8.5;H2;1.95;1;0;0.04;
11206;47.1572;0.7011;RCP8.5;H2;1.96;1;0.1;0.03;
11207;47.1586;0.8066;RCP8.5;H2;1.95;1;0.13;0.03;
11208;47.16;0.9121;RCP8.5;H2;1.96;1;0.2;0.03;
11209;47.1612;1.0175;RCP8.5;H2;1.97;1;0.3;0.03;
11210;47.1624;1.123;RCP8.5;H2;1.98;1;0.24;0.03;
11211;47.1635;1.2286;RCP8.5;H2;1.98;1;0.24;0.04;
11212;47.1644;1.3341;RCP8.5;H2;2;0;0.43;0.03;
11213;47.1653;1.4396;RCP8.5;H2;2.01;1;0.44;0.03;
11214;47.1661;1.5451;RCP8.5;H2;1.99;1;0.4;0.04;
11215;47.1667;1.6506;RCP8.5;H2;1.98;1;-0.17;0.03;
11216;47.1673;1.7561;RCP8.5;H2;1.98;1;-0.14;0.03;
11217;47.1678;1.8617;RCP8.5;H2;2.02;1;0;0.03;
11218;47.1682;1.9672;RCP8.5;H2;2.02;1;0.14;0.03;
11219;47.1685;2.0727;RCP8.5;H2;2.06;1;-0.13;0.03;
11220;47.1687;2.1782;RCP8.5;H2;2.04;1;0.47;0.04;
11221;47.1688;2.2838;RCP8.5;H2;2.04;2;0.37;0.04;
11222;47.1688;2.3893;RCP8.5;H2;2.04;2;0.6;0.05;
11223;47.1687;2.4948;RCP8.5;H2;2.03;2;-0.13;0.06;
11224;47.1685;2.6003;RCP8.5;H2;2.04;2;-0.07;0.06;
